order_id,item_id,product_id,quantity,list_price,discount,source,extraction_date
448,2,6,2,469.99,0.05,postgres db,2025-04-18 21:40:55
449,1,17,2,429.0,0.05,postgres db,2025-04-18 21:40:55
449,2,2,1,749.99,0.05,postgres db,2025-04-18 21:40:55
449,3,7,2,3999.99,0.07,postgres db,2025-04-18 21:40:55
449,4,26,2,599.99,0.2,postgres db,2025-04-18 21:40:55
450,1,24,1,549.99,0.05,postgres db,2025-04-18 21:40:55
450,2,12,1,549.99,0.07,postgres db,2025-04-18 21:40:55
450,3,5,1,1320.99,0.1,postgres db,2025-04-18 21:40:55
451,1,14,2,269.99,0.05,postgres db,2025-04-18 21:40:55
452,1,11,1,1680.99,0.05,postgres db,2025-04-18 21:40:55
452,2,16,1,599.99,0.05,postgres db,2025-04-18 21:40:55
452,3,7,2,3999.99,0.1,postgres db,2025-04-18 21:40:55
452,4,8,1,1799.99,0.1,postgres db,2025-04-18 21:40:55
453,1,23,1,299.99,0.05,postgres db,2025-04-18 21:40:55
453,2,20,2,599.99,0.2,postgres db,2025-04-18 21:40:55
453,3,4,1,2899.99,0.2,postgres db,2025-04-18 21:40:55
454,1,25,2,499.99,0.07,postgres db,2025-04-18 21:40:55
454,2,13,2,269.99,0.05,postgres db,2025-04-18 21:40:55
454,3,24,2,549.99,0.1,postgres db,2025-04-18 21:40:55
455,1,9,1,2999.99,0.05,postgres db,2025-04-18 21:40:55
456,1,17,2,429.0,0.07,postgres db,2025-04-18 21:40:55
456,2,23,1,299.99,0.07,postgres db,2025-04-18 21:40:55
457,1,24,2,549.99,0.07,postgres db,2025-04-18 21:40:55
457,2,2,1,749.99,0.05,postgres db,2025-04-18 21:40:55
457,3,7,2,3999.99,0.1,postgres db,2025-04-18 21:40:55
457,4,17,1,429.0,0.2,postgres db,2025-04-18 21:40:55
458,1,2,1,749.99,0.2,postgres db,2025-04-18 21:40:55
458,2,21,2,269.99,0.07,postgres db,2025-04-18 21:40:55
458,3,11,1,1680.99,0.1,postgres db,2025-04-18 21:40:55
458,4,24,1,549.99,0.2,postgres db,2025-04-18 21:40:55
458,5,3,2,999.99,0.2,postgres db,2025-04-18 21:40:55
459,1,11,1,1680.99,0.2,postgres db,2025-04-18 21:40:55
460,1,19,1,449.0,0.05,postgres db,2025-04-18 21:40:55
460,2,18,2,449.0,0.07,postgres db,2025-04-18 21:40:55
460,3,4,1,2899.99,0.2,postgres db,2025-04-18 21:40:55
460,4,22,2,269.99,0.1,postgres db,2025-04-18 21:40:55
461,1,16,1,599.99,0.07,postgres db,2025-04-18 21:40:55
461,2,4,1,2899.99,0.2,postgres db,2025-04-18 21:40:55
461,3,8,2,1799.99,0.05,postgres db,2025-04-18 21:40:55
461,4,24,1,549.99,0.1,postgres db,2025-04-18 21:40:55
461,5,18,2,449.0,0.1,postgres db,2025-04-18 21:40:55
462,1,12,2,549.99,0.1,postgres db,2025-04-18 21:40:55
463,1,13,2,269.99,0.07,postgres db,2025-04-18 21:40:55
464,1,7,1,3999.99,0.1,postgres db,2025-04-18 21:40:55
465,1,6,2,469.99,0.1,postgres db,2025-04-18 21:40:55
465,2,25,2,499.99,0.1,postgres db,2025-04-18 21:40:55
466,1,19,2,449.0,0.2,postgres db,2025-04-18 21:40:55
466,2,6,1,469.99,0.2,postgres db,2025-04-18 21:40:55
466,3,7,2,3999.99,0.05,postgres db,2025-04-18 21:40:55
466,4,15,1,529.99,0.1,postgres db,2025-04-18 21:40:55
466,5,5,1,1320.99,0.1,postgres db,2025-04-18 21:40:55
467,1,19,1,449.0,0.07,postgres db,2025-04-18 21:40:55
467,2,10,1,1549.0,0.07,postgres db,2025-04-18 21:40:55
467,3,22,2,269.99,0.1,postgres db,2025-04-18 21:40:55
467,4,17,2,429.0,0.07,postgres db,2025-04-18 21:40:55
467,5,11,1,1680.99,0.1,postgres db,2025-04-18 21:40:55
468,1,19,1,449.0,0.1,postgres db,2025-04-18 21:40:55
468,2,9,2,2999.99,0.05,postgres db,2025-04-18 21:40:55
468,3,10,2,1549.0,0.05,postgres db,2025-04-18 21:40:55
468,4,25,1,499.99,0.1,postgres db,2025-04-18 21:40:55
469,1,8,2,1799.99,0.1,postgres db,2025-04-18 21:40:55
469,2,4,1,2899.99,0.07,postgres db,2025-04-18 21:40:55
469,3,15,2,529.99,0.2,postgres db,2025-04-18 21:40:55
470,1,18,1,449.0,0.05,postgres db,2025-04-18 21:40:55
470,2,13,1,269.99,0.05,postgres db,2025-04-18 21:40:55
470,3,8,2,1799.99,0.2,postgres db,2025-04-18 21:40:55
471,1,14,1,269.99,0.2,postgres db,2025-04-18 21:40:55
471,2,13,2,269.99,0.05,postgres db,2025-04-18 21:40:55
472,1,15,1,529.99,0.1,postgres db,2025-04-18 21:40:55
472,2,21,2,269.99,0.1,postgres db,2025-04-18 21:40:55
473,1,26,1,599.99,0.07,postgres db,2025-04-18 21:40:55
474,1,19,2,449.0,0.05,postgres db,2025-04-18 21:40:55
474,2,11,1,1680.99,0.2,postgres db,2025-04-18 21:40:55
475,1,17,2,429.0,0.07,postgres db,2025-04-18 21:40:55
475,2,26,2,599.99,0.2,postgres db,2025-04-18 21:40:55
475,3,25,1,499.99,0.2,postgres db,2025-04-18 21:40:55
476,1,22,2,269.99,0.07,postgres db,2025-04-18 21:40:55
476,2,4,2,2899.99,0.2,postgres db,2025-04-18 21:40:55
476,3,11,2,1680.99,0.07,postgres db,2025-04-18 21:40:55
476,4,20,2,599.99,0.05,postgres db,2025-04-18 21:40:55
477,1,6,1,469.99,0.1,postgres db,2025-04-18 21:40:55
477,2,10,1,1549.0,0.05,postgres db,2025-04-18 21:40:55
478,1,21,2,269.99,0.07,postgres db,2025-04-18 21:40:55
479,1,26,1,599.99,0.07,postgres db,2025-04-18 21:40:55
479,2,12,1,549.99,0.05,postgres db,2025-04-18 21:40:55
479,3,21,1,269.99,0.2,postgres db,2025-04-18 21:40:55
479,4,7,1,3999.99,0.05,postgres db,2025-04-18 21:40:55
479,5,10,1,1549.0,0.2,postgres db,2025-04-18 21:40:55
480,1,4,1,2899.99,0.05,postgres db,2025-04-18 21:40:55
480,2,15,1,529.99,0.05,postgres db,2025-04-18 21:40:55
480,3,23,2,299.99,0.07,postgres db,2025-04-18 21:40:55
481,1,13,2,269.99,0.2,postgres db,2025-04-18 21:40:55
481,2,16,2,599.99,0.07,postgres db,2025-04-18 21:40:55
481,3,9,2,2999.99,0.1,postgres db,2025-04-18 21:40:55
482,1,13,1,269.99,0.2,postgres db,2025-04-18 21:40:55
482,2,14,1,269.99,0.1,postgres db,2025-04-18 21:40:55
483,1,17,1,429.0,0.07,postgres db,2025-04-18 21:40:55
484,1,8,2,1799.99,0.1,postgres db,2025-04-18 21:40:55
484,2,24,1,549.99,0.05,postgres db,2025-04-18 21:40:55
484,3,9,2,2999.99,0.05,postgres db,2025-04-18 21:40:55
484,4,6,1,469.99,0.2,postgres db,2025-04-18 21:40:55
485,1,13,1,269.99,0.1,postgres db,2025-04-18 21:40:55
485,2,26,2,599.99,0.05,postgres db,2025-04-18 21:40:55
486,1,9,1,2999.99,0.07,postgres db,2025-04-18 21:40:55
486,2,23,2,299.99,0.05,postgres db,2025-04-18 21:40:55
487,1,6,1,469.99,0.2,postgres db,2025-04-18 21:40:55
488,1,13,2,269.99,0.07,postgres db,2025-04-18 21:40:55
488,2,23,2,299.99,0.05,postgres db,2025-04-18 21:40:55
488,3,22,1,269.99,0.05,postgres db,2025-04-18 21:40:55
489,1,8,2,1799.99,0.1,postgres db,2025-04-18 21:40:55
490,1,12,1,549.99,0.1,postgres db,2025-04-18 21:40:55
490,2,23,1,299.99,0.05,postgres db,2025-04-18 21:40:55
490,3,14,1,269.99,0.1,postgres db,2025-04-18 21:40:55
490,4,13,2,269.99,0.07,postgres db,2025-04-18 21:40:55
491,1,9,2,2999.99,0.2,postgres db,2025-04-18 21:40:55
491,2,21,2,269.99,0.05,postgres db,2025-04-18 21:40:55
491,3,15,2,529.99,0.05,postgres db,2025-04-18 21:40:55
492,1,6,1,469.99,0.1,postgres db,2025-04-18 21:40:55
492,2,22,2,269.99,0.1,postgres db,2025-04-18 21:40:55
492,3,26,1,599.99,0.05,postgres db,2025-04-18 21:40:55
493,1,15,1,529.99,0.05,postgres db,2025-04-18 21:40:55
493,2,18,2,449.0,0.05,postgres db,2025-04-18 21:40:55
493,3,26,1,599.99,0.05,postgres db,2025-04-18 21:40:55
494,1,23,1,299.99,0.1,postgres db,2025-04-18 21:40:55
495,1,22,1,269.99,0.2,postgres db,2025-04-18 21:40:55
495,2,9,1,2999.99,0.05,postgres db,2025-04-18 21:40:55
496,1,23,1,299.99,0.2,postgres db,2025-04-18 21:40:55
496,2,13,1,269.99,0.1,postgres db,2025-04-18 21:40:55
496,3,21,2,269.99,0.2,postgres db,2025-04-18 21:40:55
497,1,25,2,499.99,0.07,postgres db,2025-04-18 21:40:55
498,1,24,1,549.99,0.07,postgres db,2025-04-18 21:40:55
498,2,21,1,269.99,0.1,postgres db,2025-04-18 21:40:55
498,3,10,1,1549.0,0.07,postgres db,2025-04-18 21:40:55
499,1,11,1,1680.99,0.2,postgres db,2025-04-18 21:40:55
499,2,15,1,529.99,0.07,postgres db,2025-04-18 21:40:55
499,3,14,2,269.99,0.2,postgres db,2025-04-18 21:40:55
499,4,20,2,599.99,0.1,postgres db,2025-04-18 21:40:55
500,1,12,2,549.99,0.05,postgres db,2025-04-18 21:40:55
500,2,14,1,269.99,0.2,postgres db,2025-04-18 21:40:55
501,1,19,2,449.0,0.05,postgres db,2025-04-18 21:40:55
501,2,8,1,1799.99,0.07,postgres db,2025-04-18 21:40:55
501,3,14,1,269.99,0.1,postgres db,2025-04-18 21:40:55
501,4,23,2,299.99,0.07,postgres db,2025-04-18 21:40:55
502,1,13,1,269.99,0.05,postgres db,2025-04-18 21:40:55
503,1,13,2,269.99,0.07,postgres db,2025-04-18 21:40:55
503,2,10,1,1549.0,0.05,postgres db,2025-04-18 21:40:55
504,1,24,2,549.99,0.1,postgres db,2025-04-18 21:40:55
504,2,2,2,749.99,0.05,postgres db,2025-04-18 21:40:55
505,1,26,1,599.99,0.2,postgres db,2025-04-18 21:40:55
506,1,25,1,499.99,0.1,postgres db,2025-04-18 21:40:55
506,2,7,1,3999.99,0.07,postgres db,2025-04-18 21:40:55
507,1,11,2,1680.99,0.05,postgres db,2025-04-18 21:40:55
507,2,13,2,269.99,0.07,postgres db,2025-04-18 21:40:55
507,3,20,2,599.99,0.1,postgres db,2025-04-18 21:40:55
508,1,8,1,1799.99,0.05,postgres db,2025-04-18 21:40:55
508,2,2,2,749.99,0.05,postgres db,2025-04-18 21:40:55
508,3,10,2,1549.0,0.05,postgres db,2025-04-18 21:40:55
508,4,25,1,499.99,0.07,postgres db,2025-04-18 21:40:55
509,1,23,2,299.99,0.2,postgres db,2025-04-18 21:40:55
509,2,4,2,2899.99,0.05,postgres db,2025-04-18 21:40:55
510,1,17,1,429.0,0.1,postgres db,2025-04-18 21:40:55
511,1,22,2,269.99,0.05,postgres db,2025-04-18 21:40:55
511,2,13,1,269.99,0.1,postgres db,2025-04-18 21:40:55
512,1,21,1,269.99,0.07,postgres db,2025-04-18 21:40:55
513,1,7,1,3999.99,0.07,postgres db,2025-04-18 21:40:55
513,2,13,1,269.99,0.2,postgres db,2025-04-18 21:40:55
513,3,23,1,299.99,0.07,postgres db,2025-04-18 21:40:55
514,1,18,2,449.0,0.2,postgres db,2025-04-18 21:40:55
514,2,17,2,429.0,0.07,postgres db,2025-04-18 21:40:55
515,1,8,1,1799.99,0.07,postgres db,2025-04-18 21:40:55
515,2,5,1,1320.99,0.1,postgres db,2025-04-18 21:40:55
515,3,25,2,499.99,0.07,postgres db,2025-04-18 21:40:55
515,4,6,2,469.99,0.2,postgres db,2025-04-18 21:40:55
516,1,7,1,3999.99,0.05,postgres db,2025-04-18 21:40:55
516,2,5,2,1320.99,0.1,postgres db,2025-04-18 21:40:55
517,1,21,2,269.99,0.07,postgres db,2025-04-18 21:40:55
518,1,16,2,599.99,0.2,postgres db,2025-04-18 21:40:55
518,2,5,2,1320.99,0.05,postgres db,2025-04-18 21:40:55
518,3,25,2,499.99,0.05,postgres db,2025-04-18 21:40:55
518,4,15,2,529.99,0.2,postgres db,2025-04-18 21:40:55
518,5,11,2,1680.99,0.07,postgres db,2025-04-18 21:40:55
519,1,6,1,469.99,0.07,postgres db,2025-04-18 21:40:55
519,2,16,1,599.99,0.1,postgres db,2025-04-18 21:40:55
519,3,23,2,299.99,0.05,postgres db,2025-04-18 21:40:55
519,4,18,2,449.0,0.2,postgres db,2025-04-18 21:40:55
519,5,7,1,3999.99,0.05,postgres db,2025-04-18 21:40:55
520,1,26,1,599.99,0.1,postgres db,2025-04-18 21:40:55
520,2,24,1,549.99,0.2,postgres db,2025-04-18 21:40:55
520,3,10,1,1549.0,0.07,postgres db,2025-04-18 21:40:55
521,1,5,1,1320.99,0.2,postgres db,2025-04-18 21:40:55
521,2,14,1,269.99,0.2,postgres db,2025-04-18 21:40:55
522,1,4,2,2899.99,0.07,postgres db,2025-04-18 21:40:55
522,2,22,2,269.99,0.07,postgres db,2025-04-18 21:40:55
522,3,21,1,269.99,0.05,postgres db,2025-04-18 21:40:55
523,1,12,1,549.99,0.2,postgres db,2025-04-18 21:40:55
523,2,20,1,599.99,0.05,postgres db,2025-04-18 21:40:55
523,3,5,2,1320.99,0.1,postgres db,2025-04-18 21:40:55
523,4,16,2,599.99,0.07,postgres db,2025-04-18 21:40:55
524,1,11,1,1680.99,0.07,postgres db,2025-04-18 21:40:55
524,2,2,1,749.99,0.05,postgres db,2025-04-18 21:40:55
524,3,9,1,2999.99,0.2,postgres db,2025-04-18 21:40:55
524,4,3,2,999.99,0.07,postgres db,2025-04-18 21:40:55
524,5,26,1,599.99,0.05,postgres db,2025-04-18 21:40:55
525,1,9,2,2999.99,0.07,postgres db,2025-04-18 21:40:55
525,2,6,2,469.99,0.07,postgres db,2025-04-18 21:40:55
525,3,10,1,1549.0,0.1,postgres db,2025-04-18 21:40:55
526,1,3,2,999.99,0.1,postgres db,2025-04-18 21:40:55
526,2,8,1,1799.99,0.1,postgres db,2025-04-18 21:40:55
526,3,21,1,269.99,0.05,postgres db,2025-04-18 21:40:55
526,4,15,1,529.99,0.07,postgres db,2025-04-18 21:40:55
527,1,18,2,449.0,0.07,postgres db,2025-04-18 21:40:55
527,2,4,1,2899.99,0.2,postgres db,2025-04-18 21:40:55
527,3,19,1,449.0,0.1,postgres db,2025-04-18 21:40:55
527,4,9,2,2999.99,0.2,postgres db,2025-04-18 21:40:55
528,1,21,2,269.99,0.05,postgres db,2025-04-18 21:40:55
529,1,12,2,549.99,0.07,postgres db,2025-04-18 21:40:55
530,1,2,2,749.99,0.05,postgres db,2025-04-18 21:40:55
530,2,4,1,2899.99,0.07,postgres db,2025-04-18 21:40:55
530,3,6,2,469.99,0.2,postgres db,2025-04-18 21:40:55
531,1,6,1,469.99,0.2,postgres db,2025-04-18 21:40:55
531,2,12,2,549.99,0.2,postgres db,2025-04-18 21:40:55
531,3,25,1,499.99,0.07,postgres db,2025-04-18 21:40:55
532,1,17,2,429.0,0.07,postgres db,2025-04-18 21:40:55
532,2,16,2,599.99,0.2,postgres db,2025-04-18 21:40:55
532,3,12,1,549.99,0.1,postgres db,2025-04-18 21:40:55
533,1,4,1,2899.99,0.2,postgres db,2025-04-18 21:40:55
533,2,12,2,549.99,0.1,postgres db,2025-04-18 21:40:55
533,3,10,1,1549.0,0.2,postgres db,2025-04-18 21:40:55
533,4,25,1,499.99,0.05,postgres db,2025-04-18 21:40:55
534,1,21,2,269.99,0.05,postgres db,2025-04-18 21:40:55
534,2,9,2,2999.99,0.05,postgres db,2025-04-18 21:40:55
534,3,2,1,749.99,0.07,postgres db,2025-04-18 21:40:55
534,4,24,2,549.99,0.1,postgres db,2025-04-18 21:40:55
535,1,24,1,549.99,0.05,postgres db,2025-04-18 21:40:55
535,2,15,1,529.99,0.1,postgres db,2025-04-18 21:40:55
535,3,22,2,269.99,0.1,postgres db,2025-04-18 21:40:55
536,1,22,1,269.99,0.1,postgres db,2025-04-18 21:40:55
536,2,2,1,749.99,0.1,postgres db,2025-04-18 21:40:55
536,3,12,2,549.99,0.05,postgres db,2025-04-18 21:40:55
536,4,14,1,269.99,0.07,postgres db,2025-04-18 21:40:55
537,1,10,1,1549.0,0.05,postgres db,2025-04-18 21:40:55
537,2,26,1,599.99,0.05,postgres db,2025-04-18 21:40:55
537,3,17,2,429.0,0.1,postgres db,2025-04-18 21:40:55
537,4,25,2,499.99,0.2,postgres db,2025-04-18 21:40:55
538,1,2,2,749.99,0.2,postgres db,2025-04-18 21:40:55
539,1,9,2,2999.99,0.1,postgres db,2025-04-18 21:40:55
539,2,23,1,299.99,0.05,postgres db,2025-04-18 21:40:55
539,3,21,2,269.99,0.07,postgres db,2025-04-18 21:40:55
540,1,19,1,449.0,0.1,postgres db,2025-04-18 21:40:55
540,2,26,2,599.99,0.1,postgres db,2025-04-18 21:40:55
540,3,23,2,299.99,0.07,postgres db,2025-04-18 21:40:55
541,1,22,2,269.99,0.05,postgres db,2025-04-18 21:40:55
542,1,16,2,599.99,0.2,postgres db,2025-04-18 21:40:55
542,2,9,1,2999.99,0.1,postgres db,2025-04-18 21:40:55
542,3,20,1,599.99,0.1,postgres db,2025-04-18 21:40:55
542,4,19,2,449.0,0.2,postgres db,2025-04-18 21:40:55
543,1,25,1,499.99,0.2,postgres db,2025-04-18 21:40:55
543,2,18,1,449.0,0.2,postgres db,2025-04-18 21:40:55
543,3,26,2,599.99,0.05,postgres db,2025-04-18 21:40:55
544,1,12,1,549.99,0.05,postgres db,2025-04-18 21:40:55
544,2,17,1,429.0,0.1,postgres db,2025-04-18 21:40:55
544,3,21,1,269.99,0.05,postgres db,2025-04-18 21:40:55
545,1,25,2,499.99,0.2,postgres db,2025-04-18 21:40:55
545,2,6,1,469.99,0.07,postgres db,2025-04-18 21:40:55
545,3,24,1,549.99,0.2,postgres db,2025-04-18 21:40:55
545,4,20,2,599.99,0.07,postgres db,2025-04-18 21:40:55
546,1,17,2,429.0,0.05,postgres db,2025-04-18 21:40:55
546,2,8,1,1799.99,0.1,postgres db,2025-04-18 21:40:55
546,3,18,2,449.0,0.07,postgres db,2025-04-18 21:40:55
547,1,11,2,1680.99,0.05,postgres db,2025-04-18 21:40:55
547,2,9,1,2999.99,0.2,postgres db,2025-04-18 21:40:55
547,3,5,1,1320.99,0.1,postgres db,2025-04-18 21:40:55
548,1,8,1,1799.99,0.1,postgres db,2025-04-18 21:40:55
548,2,11,2,1680.99,0.07,postgres db,2025-04-18 21:40:55
549,1,15,1,529.99,0.07,postgres db,2025-04-18 21:40:55
549,2,16,1,599.99,0.05,postgres db,2025-04-18 21:40:55
549,3,3,1,999.99,0.07,postgres db,2025-04-18 21:40:55
549,4,7,1,3999.99,0.05,postgres db,2025-04-18 21:40:55
549,5,13,2,269.99,0.1,postgres db,2025-04-18 21:40:55
550,1,4,1,2899.99,0.05,postgres db,2025-04-18 21:40:55
551,1,16,1,599.99,0.05,postgres db,2025-04-18 21:40:55
551,2,26,1,599.99,0.07,postgres db,2025-04-18 21:40:55
551,3,11,2,1680.99,0.2,postgres db,2025-04-18 21:40:55
551,4,15,2,529.99,0.2,postgres db,2025-04-18 21:40:55
552,1,23,1,299.99,0.2,postgres db,2025-04-18 21:40:55
552,2,2,1,749.99,0.2,postgres db,2025-04-18 21:40:55
552,3,24,1,549.99,0.2,postgres db,2025-04-18 21:40:55
552,4,18,1,449.0,0.1,postgres db,2025-04-18 21:40:55
552,5,19,2,449.0,0.2,postgres db,2025-04-18 21:40:55
553,1,24,1,549.99,0.1,postgres db,2025-04-18 21:40:55
553,2,18,2,449.0,0.07,postgres db,2025-04-18 21:40:55
553,3,12,1,549.99,0.07,postgres db,2025-04-18 21:40:55
554,1,3,2,999.99,0.07,postgres db,2025-04-18 21:40:55
554,2,22,1,269.99,0.05,postgres db,2025-04-18 21:40:55
554,3,4,2,2899.99,0.2,postgres db,2025-04-18 21:40:55
555,1,8,1,1799.99,0.2,postgres db,2025-04-18 21:40:55
555,2,7,1,3999.99,0.1,postgres db,2025-04-18 21:40:55
555,3,20,2,599.99,0.07,postgres db,2025-04-18 21:40:55
556,1,16,1,599.99,0.1,postgres db,2025-04-18 21:40:55
556,2,4,2,2899.99,0.2,postgres db,2025-04-18 21:40:55
557,1,9,2,2999.99,0.1,postgres db,2025-04-18 21:40:55
557,2,10,1,1549.0,0.1,postgres db,2025-04-18 21:40:55
558,1,7,1,3999.99,0.07,postgres db,2025-04-18 21:40:55
558,2,16,1,599.99,0.07,postgres db,2025-04-18 21:40:55
558,3,9,1,2999.99,0.1,postgres db,2025-04-18 21:40:55
558,4,21,2,269.99,0.05,postgres db,2025-04-18 21:40:55
558,5,10,2,1549.0,0.07,postgres db,2025-04-18 21:40:55
559,1,15,2,529.99,0.1,postgres db,2025-04-18 21:40:55
559,2,6,1,469.99,0.1,postgres db,2025-04-18 21:40:55
559,3,7,2,3999.99,0.07,postgres db,2025-04-18 21:40:55
560,1,16,1,599.99,0.05,postgres db,2025-04-18 21:40:55
560,2,26,2,599.99,0.1,postgres db,2025-04-18 21:40:55
561,1,15,2,529.99,0.05,postgres db,2025-04-18 21:40:55
561,2,18,1,449.0,0.05,postgres db,2025-04-18 21:40:55
561,3,5,1,1320.99,0.05,postgres db,2025-04-18 21:40:55
561,4,17,2,429.0,0.07,postgres db,2025-04-18 21:40:55
562,1,25,2,499.99,0.07,postgres db,2025-04-18 21:40:55
562,2,26,1,599.99,0.05,postgres db,2025-04-18 21:40:55
563,1,6,2,469.99,0.1,postgres db,2025-04-18 21:40:55
563,2,19,1,449.0,0.05,postgres db,2025-04-18 21:40:55
563,3,13,2,269.99,0.1,postgres db,2025-04-18 21:40:55
564,1,4,1,2899.99,0.2,postgres db,2025-04-18 21:40:55
564,2,15,1,529.99,0.2,postgres db,2025-04-18 21:40:55
565,1,18,1,449.0,0.2,postgres db,2025-04-18 21:40:55
565,2,25,2,499.99,0.1,postgres db,2025-04-18 21:40:55
565,3,9,1,2999.99,0.05,postgres db,2025-04-18 21:40:55
565,4,17,1,429.0,0.1,postgres db,2025-04-18 21:40:55
566,1,24,2,549.99,0.07,postgres db,2025-04-18 21:40:55
566,2,7,2,3999.99,0.2,postgres db,2025-04-18 21:40:55
566,3,8,1,1799.99,0.1,postgres db,2025-04-18 21:40:55
566,4,21,2,269.99,0.2,postgres db,2025-04-18 21:40:55
567,1,9,1,2999.99,0.2,postgres db,2025-04-18 21:40:55
567,2,5,1,1320.99,0.07,postgres db,2025-04-18 21:40:55
568,1,5,1,1320.99,0.05,postgres db,2025-04-18 21:40:55
568,2,10,1,1549.0,0.05,postgres db,2025-04-18 21:40:55
569,1,16,1,599.99,0.05,postgres db,2025-04-18 21:40:55
569,2,24,2,549.99,0.1,postgres db,2025-04-18 21:40:55
570,1,18,1,449.0,0.07,postgres db,2025-04-18 21:40:55
570,2,24,2,549.99,0.1,postgres db,2025-04-18 21:40:55
570,3,3,2,999.99,0.2,postgres db,2025-04-18 21:40:55
570,4,11,1,1680.99,0.1,postgres db,2025-04-18 21:40:55
570,5,16,1,599.99,0.05,postgres db,2025-04-18 21:40:55
571,1,4,1,2899.99,0.05,postgres db,2025-04-18 21:40:55
571,2,9,1,2999.99,0.1,postgres db,2025-04-18 21:40:55
572,1,3,1,999.99,0.05,postgres db,2025-04-18 21:40:55
572,2,13,2,269.99,0.1,postgres db,2025-04-18 21:40:55
572,3,11,2,1680.99,0.2,postgres db,2025-04-18 21:40:55
573,1,2,1,749.99,0.2,postgres db,2025-04-18 21:40:55
574,1,26,1,599.99,0.05,postgres db,2025-04-18 21:40:55
574,2,13,2,269.99,0.1,postgres db,2025-04-18 21:40:55
574,3,12,2,549.99,0.1,postgres db,2025-04-18 21:40:55
574,4,23,2,299.99,0.1,postgres db,2025-04-18 21:40:55
574,5,11,2,1680.99,0.05,postgres db,2025-04-18 21:40:55
575,1,4,2,2899.99,0.07,postgres db,2025-04-18 21:40:55
575,2,12,1,549.99,0.2,postgres db,2025-04-18 21:40:55
576,1,9,1,2999.99,0.1,postgres db,2025-04-18 21:40:55
577,1,3,2,999.99,0.2,postgres db,2025-04-18 21:40:55
578,1,21,1,269.99,0.07,postgres db,2025-04-18 21:40:55
578,2,25,2,499.99,0.2,postgres db,2025-04-18 21:40:55
578,3,18,2,449.0,0.05,postgres db,2025-04-18 21:40:55
578,4,8,2,1799.99,0.2,postgres db,2025-04-18 21:40:55
579,1,7,2,3999.99,0.05,postgres db,2025-04-18 21:40:55
579,2,6,1,469.99,0.2,postgres db,2025-04-18 21:40:55
580,1,16,2,599.99,0.2,postgres db,2025-04-18 21:40:55
580,2,15,1,529.99,0.07,postgres db,2025-04-18 21:40:55
580,3,21,2,269.99,0.2,postgres db,2025-04-18 21:40:55
580,4,9,2,2999.99,0.07,postgres db,2025-04-18 21:40:55
580,5,19,1,449.0,0.2,postgres db,2025-04-18 21:40:55
581,1,8,2,1799.99,0.07,postgres db,2025-04-18 21:40:55
582,1,10,2,1549.0,0.2,postgres db,2025-04-18 21:40:55
582,2,17,2,429.0,0.07,postgres db,2025-04-18 21:40:55
583,1,15,2,529.99,0.2,postgres db,2025-04-18 21:40:55
584,1,19,1,449.0,0.07,postgres db,2025-04-18 21:40:55
584,2,23,1,299.99,0.07,postgres db,2025-04-18 21:40:55
584,3,15,1,529.99,0.1,postgres db,2025-04-18 21:40:55
584,4,22,1,269.99,0.05,postgres db,2025-04-18 21:40:55
584,5,8,2,1799.99,0.07,postgres db,2025-04-18 21:40:55
585,1,10,1,1549.0,0.2,postgres db,2025-04-18 21:40:55
585,2,18,2,449.0,0.2,postgres db,2025-04-18 21:40:55
585,3,15,1,529.99,0.05,postgres db,2025-04-18 21:40:55
585,4,12,2,549.99,0.07,postgres db,2025-04-18 21:40:55
586,1,11,2,1680.99,0.1,postgres db,2025-04-18 21:40:55
586,2,23,2,299.99,0.2,postgres db,2025-04-18 21:40:55
587,1,24,1,549.99,0.05,postgres db,2025-04-18 21:40:55
587,2,23,1,299.99,0.05,postgres db,2025-04-18 21:40:55
587,3,18,1,449.0,0.05,postgres db,2025-04-18 21:40:55
587,4,21,1,269.99,0.2,postgres db,2025-04-18 21:40:55
588,1,10,2,1549.0,0.07,postgres db,2025-04-18 21:40:55
588,2,23,1,299.99,0.2,postgres db,2025-04-18 21:40:55
589,1,15,2,529.99,0.05,postgres db,2025-04-18 21:40:55
590,1,2,2,749.99,0.1,postgres db,2025-04-18 21:40:55
590,2,20,1,599.99,0.07,postgres db,2025-04-18 21:40:55
590,3,8,2,1799.99,0.05,postgres db,2025-04-18 21:40:55
590,4,5,2,1320.99,0.1,postgres db,2025-04-18 21:40:55
590,5,24,1,549.99,0.1,postgres db,2025-04-18 21:40:55
591,1,16,2,599.99,0.05,postgres db,2025-04-18 21:40:55
591,2,25,2,499.99,0.05,postgres db,2025-04-18 21:40:55
591,3,2,2,749.99,0.1,postgres db,2025-04-18 21:40:55
592,1,21,2,269.99,0.1,postgres db,2025-04-18 21:40:55
592,2,16,1,599.99,0.05,postgres db,2025-04-18 21:40:55
592,3,18,2,449.0,0.07,postgres db,2025-04-18 21:40:55
593,1,3,2,999.99,0.1,postgres db,2025-04-18 21:40:55
593,2,25,1,499.99,0.07,postgres db,2025-04-18 21:40:55
594,1,26,1,599.99,0.1,postgres db,2025-04-18 21:40:55
594,2,21,2,269.99,0.05,postgres db,2025-04-18 21:40:55
595,1,4,1,2899.99,0.07,postgres db,2025-04-18 21:40:55
595,2,19,2,449.0,0.07,postgres db,2025-04-18 21:40:55
